annot_id,PAD#,Camera,"Lighting (lightbox, benchtop, benchtop dark)",black/white background,API,Sample,mg concentration (w/w mg/mg or w/v mg/mL),% Conc,missing_card
1043.0,80209,pixel,lightbox,white,Doxorubicin,v33_5,1.23684,61.8,False
1044.0,80209,pixel,no light,white,Doxorubicin,v33_5,1.23684,61.8,False
1045.0,81401,ipad,benchtop,white,Doxorubicin,v33_6,1.23684,61.8,False
1046.0,81401,ipad,lightbox,white,Doxorubicin,v33_6,1.23684,61.8,False
1047.0,81401,ipad,no light,white,Doxorubicin,v33_6,1.23684,61.8,False
1048.0,81401,pixel,benchtop,white,Doxorubicin,v33_6,1.23684,61.8,False
1049.0,81401,pixel,lightbox,white,Doxorubicin,v33_6,1.23684,61.8,False
1050.0,81401,pixel,no light,white,Doxorubicin,v33_6,1.23684,61.8,False
1051.0,81402,ipad,benchtop,black,Doxorubicin,v33_7,1.23684,61.8,False
1052.0,81402,ipad,lightbox,black,Doxorubicin,v33_7,1.23684,61.8,False
1053.0,81402,ipad,no light,black,Doxorubicin,v33_7,1.23684,61.8,False
1054.0,81402,pixel,benchtop,black,Doxorubicin,v33_7,1.23684,61.8,False
1055.0,81402,pixel,lightbox,black,Doxorubicin,v33_7,1.23684,61.8,False
1056.0,81402,pixel,no light,black,Doxorubicin,v33_7,1.23684,61.8,False
1057.0,81403,ipad,benchtop,black,Doxorubicin,v33_8,1.23684,61.8,False
1058.0,81403,ipad,lightbox,black,Doxorubicin,v33_8,1.23684,61.8,False
1059.0,81403,ipad,no light,black,Doxorubicin,v33_8,1.23684,61.8,False
1060.0,81403,pixel,benchtop,black,Doxorubicin,v33_8,1.23684,61.8,False
1061.0,81403,pixel,lightbox,black,Doxorubicin,v33_8,1.23684,61.8,False
1062.0,81403,pixel,no light,black,Doxorubicin,v33_8,1.23684,61.8,False
1063.0,81404,ipad,benchtop,white,Doxorubicin,v34_1,1.23552,61.8,False
1064.0,81404,ipad,lightbox,white,Doxorubicin,v34_1,1.23552,61.8,False
1065.0,81404,ipad,no light,white,Doxorubicin,v34_1,1.23552,61.8,False
1066.0,81404,pixel,benchtop,white,Doxorubicin,v34_1,1.23552,61.8,False
1067.0,81404,pixel,lightbox,white,Doxorubicin,v34_1,1.23552,61.8,False
1068.0,81404,pixel,no light,white,Doxorubicin,v34_1,1.23552,61.8,False
1069.0,81348,ipad,benchtop,white,Doxorubicin,v34_2,1.23552,61.8,False
1070.0,81348,ipad,lightbox,white,Doxorubicin,v34_2,1.23552,61.8,False
1071.0,81348,ipad,no light,white,Doxorubicin,v34_2,1.23552,61.8,False
1072.0,81348,pixel,benchtop,white,Doxorubicin,v34_2,1.23552,61.8,False
1073.0,81348,pixel,lightbox,white,Doxorubicin,v34_2,1.23552,61.8,False
1074.0,81348,pixel,no light,white,Doxorubicin,v34_2,1.23552,61.8,False
1075.0,81346,ipad,benchtop,white,Doxorubicin,v34_3,1.23552,61.8,False
1076.0,81346,ipad,lightbox,white,Doxorubicin,v34_3,1.23552,61.8,False
1077.0,81346,ipad,no light,white,Doxorubicin,v34_3,1.23552,61.8,False
1078.0,81346,pixel,benchtop,white,Doxorubicin,v34_3,1.23552,61.8,False
1079.0,81346,pixel,lightbox,white,Doxorubicin,v34_3,1.23552,61.8,False
1080.0,81346,pixel,no light,white,Doxorubicin,v34_3,1.23552,61.8,False
1081.0,81372,ipad,benchtop,white,Doxorubicin,v34_4,1.23552,61.8,False
1082.0,81372,ipad,lightbox,white,Doxorubicin,v34_4,1.23552,61.8,False
1083.0,81372,ipad,no light,white,Doxorubicin,v34_4,1.23552,61.8,False
1084.0,81372,pixel,benchtop,white,Doxorubicin,v34_4,1.23552,61.8,False
1085.0,81372,pixel,lightbox,white,Doxorubicin,v34_4,1.23552,61.8,False
1086.0,81372,pixel,no light,white,Doxorubicin,v34_4,1.23552,61.8,False
1087.0,81369,ipad,benchtop,black,Doxorubicin,v34_5,1.23552,61.8,False
1088.0,81369,ipad,lightbox,black,Doxorubicin,v34_5,1.23552,61.8,False
1089.0,81369,ipad,no light,black,Doxorubicin,v34_5,1.23552,61.8,False
1090.0,81369,pixel,benchtop,black,Doxorubicin,v34_5,1.23552,61.8,False
1091.0,81369,pixel,lightbox,black,Doxorubicin,v34_5,1.23552,61.8,False
1092.0,81369,pixel,no light,black,Doxorubicin,v34_5,1.23552,61.8,False
1093.0,81373,ipad,benchtop,black,Doxorubicin,v34_6,1.23552,61.8,False
1094.0,81373,ipad,lightbox,black,Doxorubicin,v34_6,1.23552,61.8,False
1095.0,81373,ipad,no light,black,Doxorubicin,v34_6,1.23552,61.8,False
1096.0,81373,pixel,benchtop,black,Doxorubicin,v34_6,1.23552,61.8,False
1097.0,81373,pixel,lightbox,black,Doxorubicin,v34_6,1.23552,61.8,False
1098.0,81373,pixel,no light,black,Doxorubicin,v34_6,1.23552,61.8,False
1099.0,80472,ipad,benchtop,black,Doxorubicin,v34_7,1.23552,61.8,False
1100.0,80472,ipad,lightbox,black,Doxorubicin,v34_7,1.23552,61.8,False
1101.0,80472,ipad,no light,black,Doxorubicin,v34_7,1.23552,61.8,False
1102.0,80472,pixel,benchtop,black,Doxorubicin,v34_7,1.23552,61.8,False
1103.0,80472,pixel,lightbox,black,Doxorubicin,v34_7,1.23552,61.8,False
1104.0,80472,pixel,no light,black,Doxorubicin,v34_7,1.23552,61.8,False
1105.0,80396,ipad,benchtop,black,Doxorubicin,v34_8,1.23552,61.8,True
1106.0,80396,ipad,lightbox,black,Doxorubicin,v34_8,1.23552,61.8,True
1107.0,80396,ipad,no light,black,Doxorubicin,v34_8,1.23552,61.8,True
1108.0,80396,pixel,benchtop,black,Doxorubicin,v34_8,1.23552,61.8,True
1109.0,80396,pixel,lightbox,black,Doxorubicin,v34_8,1.23552,61.8,True
1110.0,80396,pixel,no light,black,Doxorubicin,v34_8,1.23552,61.8,True
1111.0,80471,ipad,benchtop,white,Doxorubicin,v35_1,1.2144,60.7,False
1112.0,80471,ipad,lightbox,white,Doxorubicin,v35_1,1.2144,60.7,False
1113.0,80471,ipad,no light,white,Doxorubicin,v35_1,1.2144,60.7,False
1114.0,80471,pixel,benchtop,white,Doxorubicin,v35_1,1.2144,60.7,False
1115.0,80471,pixel,lightbox,white,Doxorubicin,v35_1,1.2144,60.7,False
1116.0,80471,pixel,no light,white,Doxorubicin,v35_1,1.2144,60.7,False
1117.0,80800,ipad,benchtop,white,Doxorubicin,v35_2,1.2144,60.7,False
1118.0,80800,ipad,lightbox,white,Doxorubicin,v35_2,1.2144,60.7,False
1119.0,80800,ipad,no light,white,Doxorubicin,v35_2,1.2144,60.7,False
1120.0,80800,pixel,benchtop,white,Doxorubicin,v35_2,1.2144,60.7,False
1121.0,80800,pixel,lightbox,white,Doxorubicin,v35_2,1.2144,60.7,False
1122.0,80800,pixel,no light,white,Doxorubicin,v35_2,1.2144,60.7,False
1123.0,80799,ipad,benchtop,white,Doxorubicin,v35_3,1.2144,60.7,False
1124.0,80799,ipad,lightbox,white,Doxorubicin,v35_3,1.2144,60.7,False
1125.0,80799,ipad,no light,white,Doxorubicin,v35_3,1.2144,60.7,False
1126.0,80799,pixel,benchtop,white,Doxorubicin,v35_3,1.2144,60.7,False
1127.0,80799,pixel,lightbox,white,Doxorubicin,v35_3,1.2144,60.7,False
1128.0,80799,pixel,no light,white,Doxorubicin,v35_3,1.2144,60.7,False
1129.0,80456,ipad,benchtop,white,Doxorubicin,v35_4,1.2144,60.7,False
1130.0,80456,ipad,lightbox,white,Doxorubicin,v35_4,1.2144,60.7,False
1131.0,80456,ipad,no light,white,Doxorubicin,v35_4,1.2144,60.7,False
1132.0,80456,pixel,benchtop,white,Doxorubicin,v35_4,1.2144,60.7,False
1133.0,80456,pixel,lightbox,white,Doxorubicin,v35_4,1.2144,60.7,False
1134.0,80456,pixel,no light,white,Doxorubicin,v35_4,1.2144,60.7,False
1135.0,81367,ipad,benchtop,black,Doxorubicin,v35_5,1.2144,60.7,False
1136.0,81367,ipad,lightbox,black,Doxorubicin,v35_5,1.2144,60.7,False
1137.0,81367,ipad,no light,black,Doxorubicin,v35_5,1.2144,60.7,False
1138.0,81367,pixel,benchtop,black,Doxorubicin,v35_5,1.2144,60.7,False
1139.0,81367,pixel,lightbox,black,Doxorubicin,v35_5,1.2144,60.7,False
1140.0,81367,pixel,no light,black,Doxorubicin,v35_5,1.2144,60.7,False
1141.0,80937,ipad,benchtop,black,Doxorubicin,v35_6,1.2144,60.7,False
1142.0,80937,ipad,lightbox,black,Doxorubicin,v35_6,1.2144,60.7,False
1143.0,80937,ipad,no light,black,Doxorubicin,v35_6,1.2144,60.7,False
1144.0,80937,pixel,benchtop,black,Doxorubicin,v35_6,1.2144,60.7,False
1145.0,80937,pixel,lightbox,black,Doxorubicin,v35_6,1.2144,60.7,False
1146.0,80937,pixel,no light,black,Doxorubicin,v35_6,1.2144,60.7,False
1147.0,80805,ipad,benchtop,black,Doxorubicin,v35_7,1.2144,60.7,False
1148.0,80805,ipad,lightbox,black,Doxorubicin,v35_7,1.2144,60.7,False
1149.0,80805,ipad,no light,black,Doxorubicin,v35_7,1.2144,60.7,False
1150.0,80805,pixel,benchtop,black,Doxorubicin,v35_7,1.2144,60.7,False
1151.0,80805,pixel,lightbox,black,Doxorubicin,v35_7,1.2144,60.7,False
1152.0,80805,pixel,no light,black,Doxorubicin,v35_7,1.2144,60.7,False
1153.0,80781,ipad,benchtop,black,Doxorubicin,v35_8,1.2144,60.7,False
1154.0,80781,ipad,lightbox,black,Doxorubicin,v35_8,1.2144,60.7,False
1155.0,80781,ipad,no light,black,Doxorubicin,v35_8,1.2144,60.7,False
1156.0,80781,pixel,benchtop,black,Doxorubicin,v35_8,1.2144,60.7,False
1157.0,80781,pixel,lightbox,black,Doxorubicin,v35_8,1.2144,60.7,False
1158.0,80781,pixel,no light,black,Doxorubicin,v35_8,1.2144,60.7,False
1159.0,80763,ipad,benchtop,white,Doxorubicin,302a_1,1.37808,68.9,False
1160.0,80763,ipad,lightbox,white,Doxorubicin,302a_1,1.37808,68.9,False
1161.0,80763,ipad,no light,white,Doxorubicin,302a_1,1.37808,68.9,False
1162.0,80763,pixel,benchtop,white,Doxorubicin,302a_1,1.37808,68.9,False
1163.0,80763,pixel,lightbox,white,Doxorubicin,302a_1,1.37808,68.9,False
1164.0,80763,pixel,no light,white,Doxorubicin,302a_1,1.37808,68.9,False
1165.0,80774,ipad,benchtop,white,Doxorubicin,302a_2,1.37808,68.9,False
1166.0,80774,ipad,lightbox,white,Doxorubicin,302a_2,1.37808,68.9,False
1167.0,80774,ipad,no light,white,Doxorubicin,302a_2,1.37808,68.9,False
1168.0,80774,pixel,benchtop,white,Doxorubicin,302a_2,1.37808,68.9,False
1169.0,80774,pixel,lightbox,white,Doxorubicin,302a_2,1.37808,68.9,False
1170.0,80774,pixel,no light,white,Doxorubicin,302a_2,1.37808,68.9,False
1171.0,80759,ipad,benchtop,white,Doxorubicin,302a_3,1.37808,68.9,False
1172.0,80759,ipad,lightbox,white,Doxorubicin,302a_3,1.37808,68.9,False
1173.0,80759,ipad,no light,white,Doxorubicin,302a_3,1.37808,68.9,False
1174.0,80759,pixel,benchtop,white,Doxorubicin,302a_3,1.37808,68.9,False
1175.0,80759,pixel,lightbox,white,Doxorubicin,302a_3,1.37808,68.9,False
1176.0,80759,pixel,no light,white,Doxorubicin,302a_3,1.37808,68.9,False
1177.0,80758,ipad,benchtop,white,Doxorubicin,302a_4,1.37808,68.9,False
1178.0,80758,ipad,lightbox,white,Doxorubicin,302a_4,1.37808,68.9,False
1179.0,80758,ipad,no light,white,Doxorubicin,302a_4,1.37808,68.9,False
1180.0,80758,pixel,benchtop,white,Doxorubicin,302a_4,1.37808,68.9,False
1181.0,80758,pixel,lightbox,white,Doxorubicin,302a_4,1.37808,68.9,False
1182.0,80758,pixel,no light,white,Doxorubicin,302a_4,1.37808,68.9,False
1183.0,80764,ipad,benchtop,black,Doxorubicin,302a_5,1.37808,68.9,False
1184.0,80764,ipad,lightbox,black,Doxorubicin,302a_5,1.37808,68.9,False
1185.0,80764,ipad,no light,black,Doxorubicin,302a_5,1.37808,68.9,False
1186.0,80764,pixel,benchtop,black,Doxorubicin,302a_5,1.37808,68.9,False
1187.0,80764,pixel,lightbox,black,Doxorubicin,302a_5,1.37808,68.9,False
1188.0,80764,pixel,no light,black,Doxorubicin,302a_5,1.37808,68.9,False
1189.0,80705,ipad,benchtop,black,Doxorubicin,302a_6,1.37808,68.9,False
1190.0,80705,ipad,lightbox,black,Doxorubicin,302a_6,1.37808,68.9,False
1191.0,80705,ipad,no light,black,Doxorubicin,302a_6,1.37808,68.9,False
1192.0,80705,pixel,benchtop,black,Doxorubicin,302a_6,1.37808,68.9,False
1193.0,80705,pixel,lightbox,black,Doxorubicin,302a_6,1.37808,68.9,False
1194.0,80705,pixel,no light,black,Doxorubicin,302a_6,1.37808,68.9,False
1195.0,80709,ipad,benchtop,black,Doxorubicin,302a)_7,1.37808,68.9,False
1196.0,80709,ipad,lightbox,black,Doxorubicin,302a)_7,1.37808,68.9,False
1197.0,80709,ipad,no light,black,Doxorubicin,302a)_7,1.37808,68.9,False
1198.0,80709,pixel,benchtop,black,Doxorubicin,302a)_7,1.37808,68.9,False
1199.0,80709,pixel,lightbox,black,Doxorubicin,302a)_7,1.37808,68.9,False
1200.0,80709,pixel,no light,black,Doxorubicin,302a)_7,1.37808,68.9,False
1201.0,80708,ipad,benchtop,black,Doxorubicin,302a_8,1.37808,68.9,False
1202.0,80708,ipad,lightbox,black,Doxorubicin,302a_8,1.37808,68.9,False
1203.0,80708,ipad,no light,black,Doxorubicin,302a_8,1.37808,68.9,False
1204.0,80708,pixel,benchtop,black,Doxorubicin,302a_8,1.37808,68.9,False
1205.0,80708,pixel,lightbox,black,Doxorubicin,302a_8,1.37808,68.9,False
1206.0,80708,pixel,no light,black,Doxorubicin,302a_8,1.37808,68.9,False
1207.0,80525,ipad,benchtop,white,Doxorubicin,501e_1,1.221,61.1,False
1208.0,80525,ipad,lightbox,white,Doxorubicin,501e_1,1.221,61.1,False
1209.0,80525,ipad,no light,white,Doxorubicin,501e_1,1.221,61.1,False
1210.0,80525,pixel,benchtop,white,Doxorubicin,501e_1,1.221,61.1,False
1211.0,80525,pixel,lightbox,white,Doxorubicin,501e_1,1.221,61.1,False
1212.0,80525,pixel,no light,white,Doxorubicin,501e_1,1.221,61.1,False
1213.0,81529,ipad,benchtop,white,Doxorubicin,501e_2,1.221,61.1,False
1214.0,81529,ipad,lightbox,white,Doxorubicin,501e_2,1.221,61.1,False
1215.0,81529,ipad,no light,white,Doxorubicin,501e_2,1.221,61.1,False
1216.0,81529,pixel,benchtop,white,Doxorubicin,501e_2,1.221,61.1,False
1217.0,81529,pixel,lightbox,white,Doxorubicin,501e_2,1.221,61.1,False
1218.0,81529,pixel,no light,white,Doxorubicin,501e_2,1.221,61.1,False
1219.0,81530,ipad,benchtop,white,Doxorubicin,501e_4,1.221,61.1,False
1220.0,81530,ipad,lightbox,white,Doxorubicin,501e_4,1.221,61.1,False
1221.0,81530,ipad,no light,white,Doxorubicin,501e_4,1.221,61.1,False
1222.0,81530,pixel,benchtop,white,Doxorubicin,501e_4,1.221,61.1,False
1223.0,81530,pixel,lightbox,white,Doxorubicin,501e_4,1.221,61.1,False
1224.0,81530,pixel,no light,white,Doxorubicin,501e_4,1.221,61.1,False
1225.0,81658,ipad,benchtop,black,Doxorubicin,501e_5,1.221,61.1,False
1226.0,81658,ipad,lightbox,black,Doxorubicin,501e_5,1.221,61.1,False
1227.0,81658,ipad,no light,black,Doxorubicin,501e_5,1.221,61.1,False
1228.0,81658,pixel,benchtop,black,Doxorubicin,501e_5,1.221,61.1,False
1229.0,81658,pixel,lightbox,black,Doxorubicin,501e_5,1.221,61.1,False
1230.0,81658,pixel,no light,black,Doxorubicin,501e_5,1.221,61.1,False
1231.0,81533,ipad,benchtop,black,Doxorubicin,501e_6,1.221,61.1,False
1232.0,81533,ipad,lightbox,black,Doxorubicin,501e_6,1.221,61.1,False
1233.0,81533,ipad,no light,black,Doxorubicin,501e_6,1.221,61.1,False
1234.0,81533,pixel,benchtop,black,Doxorubicin,501e_6,1.221,61.1,False
1235.0,81533,pixel,lightbox,black,Doxorubicin,501e_6,1.221,61.1,False
1236.0,81533,pixel,no light,black,Doxorubicin,501e_6,1.221,61.1,False
1237.0,80477,ipad,benchtop,black,Doxorubicin,501e_7,1.221,61.1,False
1238.0,80477,ipad,lightbox,black,Doxorubicin,501e_7,1.221,61.1,False
1239.0,80477,ipad,no light,black,Doxorubicin,501e_7,1.221,61.1,False
1240.0,80477,pixel,benchtop,black,Doxorubicin,501e_7,1.221,61.1,False
1241.0,80477,pixel,lightbox,black,Doxorubicin,501e_7,1.221,61.1,False
1242.0,80477,pixel,no light,black,Doxorubicin,501e_7,1.221,61.1,False
1243.0,80780,ipad,benchtop,black,Doxorubicin,501e_8,1.221,61.1,False
1244.0,80780,ipad,lightbox,black,Doxorubicin,501e_8,1.221,61.1,False
1245.0,80780,ipad,no light,black,Doxorubicin,501e_8,1.221,61.1,False
1246.0,80780,pixel,benchtop,black,Doxorubicin,501e_8,1.221,61.1,False
1247.0,80780,pixel,lightbox,black,Doxorubicin,501e_8,1.221,61.1,False
1248.0,80780,pixel,no light,black,Doxorubicin,501e_8,1.221,61.1,False
1249.0,81657,ipad,benchtop,white,Doxorubicin,std,1.956,97.8,False
4264.0,81657,ipad,lightbox,white,Doxorubicin,std,1.956,97.8,False
4265.0,81657,ipad,no light,white,Doxorubicin,std,1.956,97.8,False
4266.0,81657,pixel,benchtop,white,Doxorubicin,std,1.956,97.8,False
4267.0,81657,pixel,lightbox,white,Doxorubicin,std,1.956,97.8,False
4268.0,81657,pixel,no light,white,Doxorubicin,std,1.956,97.8,False
1250.0,81292,ipad,benchtop,white,Doxorubicin,std,0.64548,32.3,False
4269.0,81292,ipad,lightbox,white,Doxorubicin,std,0.64548,32.3,False
4270.0,81292,ipad,no light,white,Doxorubicin,std,0.64548,32.3,False
4271.0,81292,pixel,benchtop,white,Doxorubicin,std,0.64548,32.3,False
4272.0,81292,pixel,lightbox,white,Doxorubicin,std,0.64548,32.3,False
4273.0,81292,pixel,no light,white,Doxorubicin,std,0.64548,32.3,False
1251.0,81656,ipad,benchtop,white,Doxorubicin,v33_1,0.61842,30.9,False
1252.0,81656,ipad,lightbox,white,Doxorubicin,v33_1,0.61842,30.9,False
1253.0,81656,ipad,no light,white,Doxorubicin,v33_1,0.61842,30.9,False
1254.0,81656,pixel,benchtop,white,Doxorubicin,v33_1,0.61842,30.9,False
1255.0,81656,pixel,lightbox,white,Doxorubicin,v33_1,0.61842,30.9,False
1256.0,81656,pixel,no light,white,Doxorubicin,v33_1,0.61842,30.9,False
1257.0,81289,ipad,benchtop,white,Doxorubicin,v33_3,0.61842,30.9,False
1258.0,81289,ipad,lightbox,white,Doxorubicin,v33_3,0.61842,30.9,False
1259.0,81289,ipad,no light,white,Doxorubicin,v33_3,0.61842,30.9,False
1260.0,81289,pixel,benchtop,white,Doxorubicin,v33_3,0.61842,30.9,False
1261.0,81289,pixel,lightbox,white,Doxorubicin,v33_3,0.61842,30.9,False
1262.0,81289,pixel,no light,white,Doxorubicin,v33_3,0.61842,30.9,False
1263.0,81580,ipad,benchtop,white,Doxorubicin,v33_4,0.61842,30.9,False
1264.0,81580,ipad,lightbox,white,Doxorubicin,v33_4,0.61842,30.9,False
1265.0,81580,ipad,no light,white,Doxorubicin,v33_4,0.61842,30.9,False
1266.0,81580,pixel,benchtop,white,Doxorubicin,v33_4,0.61842,30.9,False
1267.0,81580,pixel,lightbox,white,Doxorubicin,v33_4,0.61842,30.9,False
1268.0,81580,pixel,no light,white,Doxorubicin,v33_4,0.61842,30.9,False
1269.0,81129,ipad,benchtop,white,Doxorubicin,v33_5,0.61842,30.9,False
1270.0,81129,ipad,lightbox,white,Doxorubicin,v33_5,0.61842,30.9,False
1271.0,81129,ipad,no light,white,Doxorubicin,v33_5,0.61842,30.9,False
1272.0,81129,pixel,benchtop,white,Doxorubicin,v33_5,0.61842,30.9,False
1273.0,81129,pixel,lightbox,white,Doxorubicin,v33_5,0.61842,30.9,False
1274.0,81129,pixel,no light,white,Doxorubicin,v33_5,0.61842,30.9,False
1275.0,81581,ipad,benchtop,white,Doxorubicin,v33_6,0.61842,30.9,False
1276.0,81581,ipad,lightbox,white,Doxorubicin,v33_6,0.61842,30.9,False
1277.0,81581,ipad,no light,white,Doxorubicin,v33_6,0.61842,30.9,False
1278.0,81581,pixel,benchtop,white,Doxorubicin,v33_6,0.61842,30.9,False
1279.0,81581,pixel,lightbox,white,Doxorubicin,v33_6,0.61842,30.9,False
1280.0,81581,pixel,no light,white,Doxorubicin,v33_6,0.61842,30.9,False
1281.0,81831,ipad,benchtop,black,Doxorubicin,v33_7,0.61842,30.9,False
1282.0,81831,ipad,lightbox,black,Doxorubicin,v33_7,0.61842,30.9,False
1283.0,81831,ipad,no light,black,Doxorubicin,v33_7,0.61842,30.9,False
1284.0,81831,pixel,benchtop,black,Doxorubicin,v33_7,0.61842,30.9,False
1285.0,81831,pixel,lightbox,black,Doxorubicin,v33_7,0.61842,30.9,False
1286.0,81831,pixel,no light,black,Doxorubicin,v33_7,0.61842,30.9,False
1287.0,80455,ipad,benchtop,black,Doxorubicin,v33_8,0.61842,30.9,False
1288.0,80455,ipad,lightbox,black,Doxorubicin,v33_8,0.61842,30.9,False
1289.0,80455,ipad,no light,black,Doxorubicin,v33_8,0.61842,30.9,False
1290.0,80455,pixel,benchtop,black,Doxorubicin,v33_8,0.61842,30.9,False
1291.0,80455,pixel,lightbox,black,Doxorubicin,v33_8,0.61842,30.9,False
1292.0,80455,pixel,no light,black,Doxorubicin,v33_8,0.61842,30.9,False
1293.0,80457,ipad,benchtop,white,Doxorubicin,v34_1,0.61776,30.9,False
1294.0,80457,ipad,lightbox,white,Doxorubicin,v34_1,0.61776,30.9,False
1295.0,80457,ipad,no light,white,Doxorubicin,v34_1,0.61776,30.9,False
1296.0,80457,pixel,benchtop,white,Doxorubicin,v34_1,0.61776,30.9,False
1297.0,80457,pixel,lightbox,white,Doxorubicin,v34_1,0.61776,30.9,False
1298.0,80457,pixel,no light,white,Doxorubicin,v34_1,0.61776,30.9,False
1299.0,81345,ipad,benchtop,white,Doxorubicin,v34_2,0.61776,30.9,False
1300.0,81345,ipad,lightbox,white,Doxorubicin,v34_2,0.61776,30.9,False
1301.0,81345,ipad,no light,white,Doxorubicin,v34_2,0.61776,30.9,False
1302.0,81345,pixel,benchtop,white,Doxorubicin,v34_2,0.61776,30.9,False
1303.0,81345,pixel,lightbox,white,Doxorubicin,v34_2,0.61776,30.9,False
1304.0,81345,pixel,no light,white,Doxorubicin,v34_2,0.61776,30.9,False
1305.0,80458,ipad,benchtop,white,Doxorubicin,v34_3,0.61776,30.9,False
1306.0,80458,ipad,lightbox,white,Doxorubicin,v34_3,0.61776,30.9,False
1307.0,80458,ipad,no light,white,Doxorubicin,v34_3,0.61776,30.9,False
1308.0,80458,pixel,benchtop,white,Doxorubicin,v34_3,0.61776,30.9,False
1309.0,80458,pixel,lightbox,white,Doxorubicin,v34_3,0.61776,30.9,False
1310.0,80458,pixel,no light,white,Doxorubicin,v34_3,0.61776,30.9,False
1311.0,80779,ipad,benchtop,white,Doxorubicin,v34_4,0.61776,30.9,False
1312.0,80779,ipad,lightbox,white,Doxorubicin,v34_4,0.61776,30.9,False
1313.0,80779,ipad,no light,white,Doxorubicin,v34_4,0.61776,30.9,False
1314.0,80779,pixel,benchtop,white,Doxorubicin,v34_4,0.61776,30.9,False
1315.0,80779,pixel,lightbox,white,Doxorubicin,v34_4,0.61776,30.9,False
1316.0,80779,pixel,no light,white,Doxorubicin,v34_4,0.61776,30.9,False
1317.0,80778,ipad,benchtop,black,Doxorubicin,v34_5,0.61776,30.9,False
1318.0,80778,ipad,lightbox,black,Doxorubicin,v34_5,0.61776,30.9,False
1319.0,80778,ipad,no light,black,Doxorubicin,v34_5,0.61776,30.9,False
1320.0,80778,pixel,benchtop,black,Doxorubicin,v34_5,0.61776,30.9,False
1321.0,80778,pixel,lightbox,black,Doxorubicin,v34_5,0.61776,30.9,False
1322.0,80778,pixel,no light,black,Doxorubicin,v34_5,0.61776,30.9,False
1323.0,80459,ipad,benchtop,black,Doxorubicin,v34_6,0.61776,30.9,False
1324.0,80459,ipad,lightbox,black,Doxorubicin,v34_6,0.61776,30.9,False
1325.0,80459,ipad,no light,black,Doxorubicin,v34_6,0.61776,30.9,False
1326.0,80459,pixel,benchtop,black,Doxorubicin,v34_6,0.61776,30.9,False
1327.0,80459,pixel,lightbox,black,Doxorubicin,v34_6,0.61776,30.9,False
1328.0,80459,pixel,no light,black,Doxorubicin,v34_6,0.61776,30.9,False
1329.0,80775,ipad,benchtop,black,Doxorubicin,v34_7,0.61776,30.9,False
1330.0,80775,ipad,lightbox,black,Doxorubicin,v34_7,0.61776,30.9,False
1331.0,80775,ipad,no light,black,Doxorubicin,v34_7,0.61776,30.9,False
1332.0,80775,pixel,benchtop,black,Doxorubicin,v34_7,0.61776,30.9,False
1333.0,80775,pixel,lightbox,black,Doxorubicin,v34_7,0.61776,30.9,False
1334.0,80775,pixel,no light,black,Doxorubicin,v34_7,0.61776,30.9,False
1335.0,80461,ipad,benchtop,black,Doxorubicin,v34_8,0.61776,30.9,False
1336.0,80461,ipad,lightbox,black,Doxorubicin,v34_8,0.61776,30.9,False
1337.0,80461,ipad,no light,black,Doxorubicin,v34_8,0.61776,30.9,False
